CNTSCHID,CNTSTUID,CYC,BOOKID,ST001D01T,ST003D02T,ST003D03T,ST004D01T,ST250Q02JA,ST256Q01JA,ST256Q02JA,ST256Q03JA,ST256Q06JA,ST256Q07JA,ST256Q08JA,ST256Q09JA,ST256Q10JA,ST062Q01TA,ST062Q02TA,ST062Q03TA,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST326Q01JA,ST326Q02JA,ST326Q03JA,ST326Q04JA,ST326Q05JA,ST326Q06JA,ST307Q07JA,ST307Q08JA,ST307Q09JA,ST307Q10JA,ST311Q05JA,ST305Q01JA,ST305Q02JA,ST305Q03JA,ST305Q04JA,ST305Q05JA,ST305Q06JA,ST305Q07JA,ST305Q08JA,ST305Q09JA,ST305Q10JA,ST276Q01JA,ST276Q02JA,ST276Q03JA,ST276Q04JA,ST276Q05JA,ST276Q06JA,ST276Q07JA,ST276Q08JA,ST276Q09JA,ST276Q10JA,ST290Q04WA,ST297Q01JA,ST297Q03JA,ST297Q05JA,ST297Q06JA,ST297Q07JA,ST297Q09JA,PVMATH,PVREAD,PVSCIE,Knowledge_Raw,Cognition_Raw,Emotion_Raw,Behavior_Raw,V_Knowledge,V_Cognition,V_Emotion,V_Behavior,Cluster,Student_Type,知识维度_综合得分,认知维度_综合得分,情感维度_综合得分,行为维度_综合得分,学生类型,student_id
34400042,34408146,08MS,25,10,4,2006,2,1,2,2,5,3,5,2,3,4,1,1,1,3,2,3,3,2,97,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.538216560509554,3.6481012658227847,3.0,97,1,97,1,1,97,4,97,4,97,97,97,97,3,2,97,97,3,97,2,4,97,0.0,0.0,0.0,0.0,1.0,0.0,682.8433,633.4635,664.7791,660.3619666666666,3.2965794565830846,0.16666666666666666,3.0,1.5309778448099192,0.3891151224579203,-0.34053312138293,0.1772313117274271,1,优秀全面型,0.7701544061539766,0.7655264855276949,0.8333333333333334,0.6666666666666666,优秀全面型,34408146
34400117,34408148,08MS,9,10,12,2006,1,1,2,1,1,1,5,5,2,5,1,1,1,97,2,2,3,3,3,2.0,1.0,1.0,1.0,1.0,3.8149606299212597,2.0,4.0,3.6481012658227847,2.8802543270929,3,97,3,3,97,97,97,97,3,3,3,2,3,97,3,97,3,97,97,97,2,2,0.0,0.0,1.0,0.0,0.0,1.0,449.3631,482.9354,461.6276,464.6420333333333,3.132088898228921,0.3333333333333333,1.6358267716535433,-0.6818678534593758,-0.08929632765833222,0.7605499461550116,-1.505303240662915,0,警示型,0.4328020416731088,0.7106962994096403,0.6666666666666667,0.21194225721784776,警示型,34408148
34400015,34408149,08MS,10,10,3,2006,1,1,2,3,2,2,2,1,2,2,1,1,1,3,3,2,2,97,3,2.613363673976003,2.6384673748103187,2.0,1.0,6.0,3.8149606299212597,2.5845932325413967,3.538216560509554,3.0,3.0,97,5,97,97,2,97,97,1,2,5,97,1,1,1,97,1,97,97,97,1,97,97,0.0,0.0,0.0,0.0,0.0,1.0,578.8359,669.275,608.4287,618.8465333333334,3.030702448262738,0.16666666666666666,3.0111319464512634,1.0615966913481927,-0.3841730612275987,-0.34053312138293,0.19096115493972393,1,优秀全面型,0.6985963928289101,0.6769008160875792,0.8333333333333334,0.6703773154837545,优秀全面型,34408149
34400085,34408153,08MS,37,10,11,2006,2,1,3,2,4,4,3,3,2,4,1,1,1,1,3,3,2,97,2,2.613363673976003,2.0,2.0,1.0,4.0,3.8149606299212597,4.0,5.0,3.6481012658227847,2.8802543270929,97,97,5,97,97,5,2,1,3,97,97,2,97,97,1,97,2,2,4,97,97,2,0.0,0.0,0.0,0.0,0.0,1.0,650.5703,540.3403,599.1304,596.6803333333334,3.882088898228921,0.16666666666666666,2.571387383982877,0.8109815420295055,2.0920360915230827,-0.34053312138293,-0.35140795567217675,3,潜力型,0.6603896560177941,0.9606962994096403,0.8333333333333334,0.523795794660959,潜力型,34408153
34400132,34408154,08MS,24,10,5,2006,1,1,2,2,2,2,2,2,2,1,1,1,1,3,2,3,97,2,3,2.0,2.0,1.0,1.0,6.0,3.8149606299212597,2.5845932325413967,3.538216560509554,4.0,3.0,2,97,4,97,3,3,97,3,97,3,97,97,97,2,2,3,97,97,4,4,97,2,0.0,0.0,0.0,0.0,0.0,1.0,566.2795,508.6952,517.9773,530.984,3.280702448262738,0.16666666666666666,2.635826771653543,0.06820666911382386,0.34293774516620634,-0.34053312138293,-0.2719301488673975,3,潜力型,0.5471522713004314,0.7602341494209126,0.8333333333333334,0.545275590551181,潜力型,34408154
34400089,34408156,08MS,2,10,12,2006,1,1,2,3,4,4,3,4,3,4,1,1,2,3,3,2,3,2,97,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.538216560509554,2.0,2.8802543270929,2,5,5,97,2,4,97,97,97,2,97,97,3,97,3,97,3,3,97,97,4,3,0.0,0.0,0.0,0.0,0.0,1.0,652.2159,596.3681,561.7557,603.4465666666666,2.6046177219006132,0.16666666666666666,2.5,0.8874818252155454,-1.6234162971365913,-0.34053312138293,-0.4394552341703317,1,优秀全面型,0.6720522637795785,0.534872573966871,0.8333333333333334,0.5,优秀全面型,34408156
34400172,34408159,08MS,9,10,9,2006,1,1,2,2,2,2,2,2,2,2,1,1,1,2,97,2,2,2,2,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.538216560509554,3.6481012658227847,2.8802543270929,3,97,97,97,97,3,3,3,3,3,97,2,2,97,2,97,2,2,97,97,97,97,0.0,0.0,0.0,0.0,0.0,0.0,596.4104,586.0118,514.7191,565.7137666666666,3.2666430383563094,0.0,1.3333333333333333,0.460867822535241,0.3020467496682695,-1.4416161889208716,-1.878390507931769,3,潜力型,0.607014180628363,0.7555476794521031,1.0,0.11111111111111109,潜力型,34408159
34400169,34408160,08MS,10,9,12,2006,1,1,2,3,4,1,1,2,2,1,1,1,1,4,2,2,4,2,97,1.0,2.0,4.0,1.0,3.2590051457975986,3.8149606299212597,2.5845932325413967,5.0,3.6481012658227847,3.0,97,97,97,2,97,97,97,2,1,3,1,1,1,4,97,3,97,97,2,97,97,97,0.0,0.0,0.0,0.0,0.0,1.0,548.2975,592.9497,548.0125,563.0865666666667,3.5581736245910456,0.16666666666666666,2.5123276292864762,0.43116421432589386,1.1499469082506604,-0.34053312138293,-0.42425066792276156,3,潜力型,0.6024858113566718,0.8527245415303485,0.8333333333333334,0.5041092097621588,潜力型,34408160
34400112,34408161,08MS,44,10,12,2006,1,1,4,1,4,3,1,3,2,2,1,1,1,4,97,2,3,2,3,3.0,3.0,2.0,2.0,4.0,5.0,2.0,3.538216560509554,3.6481012658227847,2.8802543270929,2,4,97,97,1,5,97,97,2,97,4,2,97,2,2,2,97,97,97,97,2,3,0.0,0.0,0.0,0.0,0.0,1.0,575.2933,610.9547,552.0264,579.4248,3.0166430383563094,0.16666666666666666,3.1666666666666665,0.6158872966059813,-0.4250640567255355,-0.34053312138293,0.38279349369334653,1,优秀全面型,0.6306471823144935,0.6722143461187698,0.8333333333333334,0.7222222222222222,优秀全面型,34408161
34400043,34408162,08MS,23,10,4,2006,2,1,1,3,2,2,2,3,2,2,1,1,1,3,2,2,3,97,3,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.538216560509554,3.6481012658227847,2.8802543270929,97,3,97,3,2,97,97,5,97,2,97,1,2,97,2,97,97,97,3,3,97,2,0.0,0.0,0.0,0.0,0.0,1.0,600.6972,563.2749,533.9997,565.9906,3.2666430383563094,0.16666666666666666,1.5,0.46399775130831555,0.3020467496682695,-0.34053312138293,-1.6728283259658494,3,潜力型,0.6074913439809995,0.7555476794521031,0.8333333333333334,0.16666666666666666,潜力型,34408162
34400090,34408164,08MS,23,10,4,2006,1,1,2,1,2,3,3,2,3,4,1,1,1,97,2,2,3,3,3,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.6481012658227847,2.0,97,97,4,4,4,97,97,4,97,4,97,97,3,97,3,2,1,97,97,97,1,97,0.0,0.0,0.0,0.0,0.0,1.0,502.0031,482.4018,503.9471,496.1173333333333,2.912025316455696,0.16666666666666666,3.0,-0.3260023009808058,-0.7293387612624864,-0.34053312138293,0.1772313117274271,0,警示型,0.48705439449636745,0.6373417721518987,0.8333333333333334,0.6666666666666666,警示型,34408164
34400058,34408165,08MS,6,10,6,2006,1,1,2,1,4,1,1,1,2,2,1,1,1,3,97,2,3,2,4,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.538216560509554,3.6481012658227847,2.8802543270929,97,3,97,3,3,97,3,97,97,97,3,97,97,97,2,97,2,2,97,2,2,2,1.0,0.0,0.0,1.0,0.0,0.0,450.6978,439.4957,461.2361,450.4765333333333,3.2666430383563094,0.3333333333333333,3.1666666666666665,-0.8420256115628787,0.3020467496682695,0.7605499461550116,0.38279349369334653,0,警示型,0.4083856992103564,0.7555476794521031,0.6666666666666667,0.7222222222222222,警示型,34408165
34400032,34408166,08MS,15,10,10,2006,2,1,1,2,2,2,1,1,2,1,1,1,4,3,2,2,2,2,97,2.613363673976003,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3.6481012658227847,2.8802543270929,97,97,97,97,2,97,4,2,4,97,1,2,97,3,97,3,3,97,97,97,3,3,0.0,1.0,0.0,0.0,0.0,0.0,347.0861,356.5542,361.0997,354.91333333333336,2.882088898228921,0.16666666666666666,1.6022272789960006,-1.9224807927563878,-0.8164071340521373,-0.34053312138293,-1.5467439508047092,0,警示型,0.2436683353307547,0.627362966076307,0.8333333333333334,0.2007424263320002,警示型,34408166
34400160,34408168,08MS,45,10,12,2006,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,3,3,97,2.0,2.0,4.0,3.0,3.0,3.8149606299212597,2.5845932325413967,2.0,2.0,4.0,97,2,2,97,4,4,97,97,4,97,97,97,97,1,2,97,1,1,97,97,1,97,0.0,0.0,0.0,0.0,0.0,1.0,622.3386,519.3061,542.874,561.5062333333334,2.6461483081353494,0.16666666666666666,2.9691601049868765,0.41329667391271385,-1.5026269449480054,-0.34053312138293,0.13919421506444185,1,优秀全面型,0.5997618722177802,0.5487161027117832,0.8333333333333334,0.6563867016622922,优秀全面型,34408168
34400059,34408170,08MS,7,10,10,2006,1,1,2,2,2,1,1,1,2,2,1,1,2,4,1,2,3,2,97,4.0,5.0,4.0,3.0,5.0,3.8149606299212597,2.5845932325413967,4.0,3.0,4.0,97,3,4,3,97,5,97,97,2,97,97,1,2,97,3,97,97,97,4,3,97,97,0.0,0.0,0.0,1.0,0.0,0.0,595.6423,552.8717,572.5515,573.6885000000001,3.3961483081353494,0.16666666666666666,4.1358267716535435,0.5510316298233678,0.6787054742334097,-0.34053312138293,1.5781294888258794,1,优秀全面型,0.6207598175713439,0.7987161027117832,0.8333333333333334,1.0452755905511812,优秀全面型,34408170
34400082,34408171,08MS,4,9,9,2006,1,1,2,3,2,2,2,2,2,2,1,1,1,3,2,2,3,97,3,1.0,5.0,2.0,2.0,6.0,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,3.0,97,3,2,97,4,97,97,4,3,97,97,1,97,97,3,97,97,3,2,2,97,4,0.0,0.0,0.0,0.0,1.0,0.0,617.8238,539.3014,493.3659,550.1637,3.192727764718434,0.16666666666666666,3.30249343832021,0.28505589809252135,0.08706837278965208,-0.34053312138293,0.5503185789962812,1,优秀全面型,0.5802113319430384,0.7309092549061447,0.8333333333333334,0.7674978127734033,优秀全面型,34408171
34400091,34408172,08MS,12,10,9,2006,2,1,95,95,95,95,95,95,95,95,1,1,1,3,2,3,97,2,3,3.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,3.6481012658227847,3.0,3,1,97,1,4,97,3,97,97,97,1,3,3,97,97,97,1,97,97,4,2,97,0.0,0.0,0.0,1.0,0.0,0.0,512.8068,467.0057,471.9129,483.9084666666667,3.662025316455696,0.16666666666666666,4.833333333333333,-0.46403800140210466,1.4519936579189285,-0.34053312138293,2.4384153133525426,1,优秀全面型,0.46601060009338735,0.8873417721518987,0.8333333333333334,1.2777777777777777,优秀全面型,34408172
34400119,34408173,08MS,42,9,12,2006,2,1,2,3,2,1,1,2,2,2,1,1,1,3,2,97,3,2,3,4.0,6.0,2.716795366795367,2.0,6.0,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.0,97,97,97,5,1,5,5,97,97,97,5,1,3,97,97,3,1,97,97,4,97,1,0.0,0.0,0.0,1.0,0.0,0.0,592.75,596.8423,533.3199,574.3040666666667,2.942727764718434,0.16666666666666666,4.088625999452771,0.5579913401969212,-0.6400424336041529,-0.34053312138293,1.5199133264814764,1,优秀全面型,0.6218208381171761,0.6475759215728113,0.8333333333333334,1.0295419998175903,优秀全面型,34408173
34400124,34408174,08MS,1,9,1,2007,2,,,,,,,,,,,,,,,,,,,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,,,,,,,,,,,,,,,,,,,,,,,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,634.111,587.1589,539.9146,587.0614999999999,3.162791346491659,0.21821184241566405,2.8563035687202984,0.7022292366228535,1.2916082539394669e-15,1.833671660408279e-16,-5.477276817858002e-16,1,优秀全面型,0.6438101686182102,0.7209304488305529,0.781788157584336,0.6187678562400994,优秀全面型,34408174
34400040,34408175,08MS,14,10,6,2006,1,1,1,1,3,4,4,4,3,4,1,1,1,97,1,1,3,2,3,4.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.6481012658227847,3.0,2,97,97,4,97,4,97,2,97,4,3,2,2,2,97,2,97,97,97,97,2,97,0.0,0.0,0.0,1.0,0.0,0.0,530.6532,447.8519,558.0496,512.1849000000001,3.162025316455696,0.16666666666666666,3.8333333333333335,-0.14433942600202468,-0.002227954868681421,-0.34053312138293,1.2050422215570253,1,优秀全面型,0.5147492312671444,0.7206751054852321,0.8333333333333334,0.9444444444444445,优秀全面型,34408175
34400131,34408178,08MS,41,9,2,2007,1,1,1,2,1,2,2,2,2,2,1,1,1,3,97,2,3,2,3,2.613363673976003,4.0,5.0,5.0,3.2590051457975986,3.8149606299212597,2.0,3.538216560509554,3.6481012658227847,2.8802543270929,97,5,97,5,2,4,5,97,97,97,97,97,2,97,2,2,97,2,97,2,97,3,0.0,0.0,0.0,0.0,0.0,1.0,598.9967,518.3827,514.5778,543.9857333333333,3.0166430383563094,0.16666666666666666,3.9478882416158103,0.21520666644016184,-0.4250640567255355,-0.34053312138293,1.3463311629657357,1,优秀全面型,0.569562689123738,0.6722143461187698,0.8333333333333334,0.9826294138719368,优秀全面型,34408178
34400138,34408179,08MS,13,10,12,2006,2,1,1,2,3,3,1,2,2,4,1,2,1,97,2,1,3,2,3,3.0,4.0,5.0,1.0,3.0,3.0,3.0,4.0,5.0,2.8802543270929,2,97,97,3,2,4,97,3,97,97,3,2,97,2,2,97,97,97,4,3,97,3,0.0,0.0,0.0,0.0,0.0,1.0,679.2486,568.7384,603.5786,617.1885333333333,3.720063581773225,0.16666666666666666,3.1666666666666665,1.042851037263578,1.620794657505832,-0.34053312138293,0.38279349369334653,3,潜力型,0.695738583658514,0.906687860591075,0.8333333333333334,0.7222222222222222,潜力型,34408179
34400162,34408180,08MS,17,10,9,2006,2,1,2,3,3,3,3,4,4,4,1,1,1,3,2,97,3,3,3,4.0,6.0,2.716795366795367,1.0,4.0,3.8149606299212597,2.5845932325413967,4.0,3.6481012658227847,2.0,4,1,97,1,97,2,2,97,97,2,97,3,97,3,3,97,3,97,97,97,3,2,1.0,0.0,0.0,0.0,0.0,0.0,561.5291,514.8382,515.9929,530.7867333333332,3.0581736245910456,0.16666666666666666,3.588625999452771,0.0659763357629429,-0.30427470453694966,-0.34053312138293,0.9032267805837181,1,优秀全面型,0.5468122529114002,0.6860578748636819,0.8333333333333334,0.8628753331509237,优秀全面型,34408180
34400136,34408181,08MS,31,9,5,2006,1,1,2,2,3,1,2,3,2,2,1,1,1,3,3,2,97,3,3,3.0,4.0,6.0,2.0,3.0,5.0,2.5845932325413967,3.0,2.0,2.8802543270929,97,3,4,97,97,97,97,4,97,4,3,2,2,97,97,2,97,97,97,3,2,2,1.0,1.0,0.0,1.0,0.0,0.0,578.9589,596.1277,572.5938,582.5601333333334,2.6162118899085742,0.5,3.8333333333333335,0.6513359540888699,-1.5896953177376563,1.8616330136929533,1.2050422215570253,1,优秀全面型,0.6360513948309278,0.5387372966361914,0.5,0.9444444444444445,优秀全面型,34408181
34400163,34408182,08MS,15,9,2,2007,2,1,1,1,1,2,3,2,2,3,1,1,1,4,97,2,3,2,3,2.613363673976003,2.0,4.0,2.0,2.0,3.8149606299212597,2.5845932325413967,4.0,3.6481012658227847,5.0,5,4,97,5,97,3,3,2,97,97,97,2,2,97,2,97,2,2,97,97,97,4,1.0,1.0,0.0,0.0,0.0,0.0,667.3172,584.7282,658.4027,636.8160333333334,3.8081736245910456,0.3333333333333333,2.7380540506495437,1.2647631757109685,1.8770577146444654,0.7605499461550116,-0.14584577370625731,3,潜力型,0.7295694940879146,0.9360578748636819,0.6666666666666667,0.5793513502165145,潜力型,34408182
34400115,34408184,08MS,11,9,9,2006,1,1,2,2,2,1,3,1,2,2,1,1,1,2,2,3,2,2,97,3.0,3.0,3.0,5.0,4.0,2.0,2.5845932325413967,3.0,3.6481012658227847,3.0,97,97,97,97,2,4,97,3,97,3,2,3,97,97,97,97,1,2,97,1,2,97,0.0,0.0,0.0,0.0,0.0,1.0,523.1647,424.1723,459.1545,468.83050000000003,3.0581736245910456,0.16666666666666666,3.3333333333333335,-0.6345122760900916,-0.30427470453694966,-0.34053312138293,0.5883556756592665,1,优秀全面型,0.4400214858527818,0.6860578748636819,0.8333333333333334,0.7777777777777778,优秀全面型,34408184
34400109,34408185,08MS,22,10,5,2006,1,1,2,2,1,1,1,2,2,2,1,1,1,3,2,2,3,97,3,3.0,3.0,3.0,3.0,4.0,5.0,2.5845932325413967,3.538216560509554,4.0,3.0,2,4,97,4,3,97,4,3,97,97,97,2,2,97,97,2,2,97,97,3,97,97,1.0,0.0,0.0,0.0,0.0,0.0,592.2957,543.9387,527.0997,554.4447,3.280702448262738,0.16666666666666666,3.5,0.3334576744111198,0.34293774516620634,-0.34053312138293,0.7939178576251859,1,优秀全面型,0.5875902710615337,0.7602341494209126,0.8333333333333334,0.8333333333333334,优秀全面型,34408185
34400048,34408186,08MS,14,10,12,2006,1,1,1,2,2,2,2,2,2,2,1,1,1,3,97,2,3,2,3,2.0,4.0,4.0,1.0,3.0,4.0,3.0,3.538216560509554,4.0,2.8802543270929,3,97,97,3,97,4,4,3,3,97,97,2,97,97,97,97,2,3,2,97,3,97,0.0,0.0,0.0,0.0,0.0,1.0,707.7912,597.8447,607.161,637.5989666666666,3.3546177219006132,0.16666666666666666,3.0,1.2736151645155391,0.5579161220448238,-0.34053312138293,0.1772313117274271,1,优秀全面型,0.730918995933396,0.784872573966871,0.8333333333333334,0.6666666666666666,优秀全面型,34408186
34400088,34408187,08MS,7,10,11,2006,2,1,2,2,1,1,1,1,2,2,1,1,1,3,2,97,3,2,3,3.0,2.0,2.0,2.0,4.0,6.0,2.0,4.0,3.6481012658227847,2.8802543270929,2,97,97,97,2,4,97,5,97,1,1,2,97,97,97,2,3,97,97,4,3,2,0.0,0.0,1.0,0.0,0.0,0.0,648.7988,617.8212,592.5061,619.7087,3.132088898228921,0.16666666666666666,3.1666666666666665,1.0713445068467564,-0.08929632765833222,-0.34053312138293,0.38279349369334653,1,优秀全面型,0.7000824650885057,0.7106962994096403,0.8333333333333334,0.7222222222222222,优秀全面型,34408187
34400120,34408188,08MS,22,10,8,2006,2,1,2,3,3,3,3,3,2,3,1,1,1,3,2,2,97,2,3,3.0,4.0,3.0,3.0,4.0,5.0,2.5845932325413967,3.0,3.6481012658227847,3.0,3,3,97,97,97,97,3,3,3,97,3,3,3,3,97,97,3,97,97,3,97,3,1.0,0.0,1.0,0.0,0.0,0.0,543.7098,563.2373,494.7375,533.8948666666666,3.0581736245910456,0.3333333333333333,3.6666666666666665,0.10111746502441933,-0.30427470453694966,0.7605499461550116,0.9994800395911053,1,优秀全面型,0.5521695821893335,0.6860578748636819,0.6666666666666667,0.8888888888888888,优秀全面型,34408188
34400120,34408189,08MS,20,10,10,2006,2,1,1,1,2,2,1,1,2,2,1,1,1,3,3,3,3,3,97,2.613363673976003,6.0,4.0,2.0,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,3.0,3,97,97,3,2,97,3,3,97,97,2,2,2,3,2,97,2,97,97,97,97,2,0.0,0.0,0.0,0.0,0.0,1.0,558.0333,486.652,504.3594,516.3482333333334,3.192727764718434,0.16666666666666666,3.614554908282477,-0.09726801073929167,0.08706837278965208,-0.34053312138293,0.9352067990338963,1,优秀全面型,0.5219253544151631,0.7309092549061447,0.8333333333333334,0.8715183027608256,优秀全面型,34408189
34400132,34408193,08MS,37,10,4,2006,1,1,2,2,3,2,2,3,2,4,1,1,1,3,2,97,4,2,3,1.0,3.0,5.0,3.0,4.0,5.0,2.5845932325413967,3.538216560509554,3.6481012658227847,4.0,2,4,4,97,2,97,3,97,97,97,3,97,97,4,97,4,97,2,4,3,97,97,0.0,0.0,0.0,0.0,1.0,0.0,558.9431,501.2692,565.5645,541.9255999999999,3.442727764718434,0.16666666666666666,3.5,0.1919144186507458,0.8141791791834571,-0.34053312138293,0.7939178576251859,3,潜力型,0.5660117434468751,0.814242588239478,0.8333333333333334,0.8333333333333334,潜力型,34408193
34400028,34408194,08MS,15,10,4,2006,1,1,3,3,3,2,2,2,2,4,1,1,1,3,97,2,1,3,3,2.613363673976003,2.6384673748103187,6.0,3.0,1.0,3.0,2.5845932325413967,2.0,3.6481012658227847,2.8802543270929,97,97,2,4,97,97,3,97,4,4,97,2,97,2,97,2,2,97,2,97,97,97,1.0,0.0,0.0,0.0,0.0,0.0,442.9591,433.8804,398.2946,425.0447,2.7782372063642704,0.16666666666666666,3.041971841464387,-1.1295626142192339,-1.1184538837204054,-0.34053312138293,0.22899825160270915,0,警示型,0.36455015848660444,0.5927457354547568,0.8333333333333334,0.6806572804881289,警示型,34408194
34400090,34408195,08MS,32,10,10,2006,1,1,1,1,2,1,2,1,2,2,1,1,1,4,2,3,3,2,97,2.0,3.0,3.0,1.0,1.0,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,3.0,97,97,97,97,2,97,3,3,3,97,2,97,4,4,4,97,4,97,97,97,4,97,1.0,0.0,0.0,0.0,0.0,0.0,552.2168,511.016,523.9556,529.0628,3.192727764718434,0.16666666666666666,2.30249343832021,0.04648522723966133,0.08706837278965208,-0.34053312138293,-0.6830545127992363,0,警示型,0.5438407978515987,0.7309092549061447,0.8333333333333334,0.43416447944007003,警示型,34408195
34400026,34408196,08MS,42,10,5,2006,2,2,95,95,95,95,95,95,95,95,1,1,1,3,2,2,97,2,4,1.0,1.0,1.0,1.0,3.2590051457975986,3.8149606299212597,2.0,3.538216560509554,3.0,2.8802543270929,97,97,3,2,97,97,97,97,3,2,2,3,3,97,3,97,3,97,3,97,97,3,0.0,0.0,0.0,0.0,0.0,1.0,558.7734,434.0533,570.813,521.2132333333334,2.8546177219006132,0.16666666666666666,1.8456609626198095,-0.04226342260801902,-0.8963054907427862,-0.34053312138293,-1.24649939578644,0,警示型,0.5303109042426517,0.6182059073002044,0.8333333333333334,0.2818869875399365,警示型,34408196
34400135,34408198,08MS,4,10,3,2006,2,,,,,,,,,,,,,,,,,,,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,,,,,,,,,,,,,,,,,,,,,,,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,651.3365,577.2762,594.137,607.5832333333334,3.162791346491659,0.21821184241566405,2.8563035687202984,0.9342517422219935,1.2916082539394669e-15,1.833671660408279e-16,-5.477276817858002e-16,1,优秀全面型,0.6791824229682826,0.7209304488305529,0.781788157584336,0.6187678562400994,优秀全面型,34408198
34400101,34408199,08MS,10,10,11,2006,2,1,5,3,5,4,3,4,2,4,1,1,3,3,2,97,3,2,4,6.0,5.0,6.0,2.0,4.0,4.0,2.5845932325413967,3.538216560509554,4.0,2.8802543270929,97,97,97,4,97,4,5,4,97,97,4,2,97,97,97,2,2,97,2,2,97,97,0.0,0.0,0.0,0.0,1.0,0.0,611.1972,511.5257,589.2515,570.6581333333334,3.2507660300359627,0.16666666666666666,4.5,0.516769744851787,0.25586937237655555,-0.34053312138293,2.0272909494207036,1,优秀全面型,0.6155365306897623,0.7502553433453208,0.8333333333333334,1.1666666666666667,优秀全面型,34408199
34400122,34408200,08MS,42,9,9,2006,1,1,2,3,4,2,2,2,3,5,1,1,1,3,1,1,4,1,97,3.0,4.0,2.0,1.0,3.2590051457975986,3.8149606299212597,2.5845932325413967,4.0,3.6481012658227847,2.8802543270929,97,1,97,1,1,5,97,97,97,97,1,97,97,2,97,2,97,2,97,2,2,97,0.0,0.0,0.0,0.0,0.0,1.0,651.9837,627.6191,620.0939,633.2322333333333,3.2782372063642704,0.16666666666666666,2.8456609626198097,1.2242440713029807,0.3357677290672046,-0.34053312138293,-0.013126303990922166,1,优秀全面型,0.723392282685704,0.7594124021214235,0.8333333333333334,0.6152203208732699,优秀全面型,34408200
34400023,34408202,08MS,5,10,8,2006,1,1,2,1,2,1,2,1,2,1,1,1,1,3,2,97,3,2,3,3.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,3.6481012658227847,2.8802543270929,97,3,97,97,2,97,4,97,3,97,2,97,97,3,2,97,2,2,97,97,3,97,0.0,0.0,0.0,0.0,0.0,1.0,477.2007,520.6497,497.1278,498.3260666666667,3.132088898228921,0.16666666666666666,1.8333333333333333,-0.3010299541582332,-0.08929632765833222,-0.34053312138293,-1.2617039620340103,0,警示型,0.4908614743365118,0.7106962994096403,0.8333333333333334,0.27777777777777773,警示型,34408202
34400045,34408203,08MS,8,9,2,2007,1,1,1,2,3,3,1,3,3,4,1,1,1,3,2,2,3,97,3,2.613363673976003,3.0,3.0,2.0,4.0,5.0,2.5845932325413967,3.538216560509554,4.0,2.0,97,4,4,4,3,97,3,97,97,97,97,97,97,97,2,2,97,2,3,97,2,3,1.0,0.0,0.0,1.0,0.0,0.0,529.3578,517.429,526.5287,524.4384999999999,3.030702448262738,0.3333333333333333,3.268893945662667,-0.0057979622558069835,-0.3841730612275987,0.7605499461550116,0.5088778688544867,1,优秀全面型,0.5358701302118747,0.6769008160875792,0.6666666666666667,0.7562979818875557,优秀全面型,34408203
34400005,34408204,08MS,44,10,11,2006,2,1,1,2,1,2,1,2,2,2,1,1,1,4,1,97,4,2,4,2.613363673976003,3.0,4.0,1.0,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.0,4,97,4,5,1,97,5,97,97,97,5,97,97,97,4,4,97,1,2,3,97,97,0.0,0.0,0.0,1.0,0.0,0.0,565.3796,455.3595,494.545,505.09470000000005,2.942727764718434,0.16666666666666666,2.9478882416158103,-0.2245025361291266,-0.6400424336041529,-0.34053312138293,0.11295807117021807,1,优秀全面型,0.5025282188546346,0.6475759215728113,0.8333333333333334,0.6492960805386034,优秀全面型,34408204
